rocketState_data.timeStamp_RS,has_rocketState_data,rocketState_data.rocketState0,rocketState_data.rocketState1,rocketState_data.rocketState2,rocketState_data.rocketState3
207827297,1,12,10,12,12
207829906,1,12,10,12,12
207832515,1,12,10,12,12
207835125,1,12,10,12,12
207837733,1,12,10,12,12
207840342,1,12,10,12,12
207842951,1,12,10,12,12
207846850,1,12,10,12,12
207849459,1,12,10,12,12
207852068,1,12,10,12,12
207854677,1,12,10,12,12
207857286,1,12,10,12,12
207859895,1,12,10,12,12
207862504,1,12,10,12,12
207865113,1,12,10,12,12
207867722,1,12,10,12,12
207870331,1,12,10,12,12
207872940,1,12,10,12,12
207875549,1,12,10,12,12
207878158,1,12,10,12,12
207880767,1,12,10,12,12
207883376,1,12,10,12,12
207887255,1,12,10,12,12
207889864,1,12,10,12,12
207890465,1,12,10,12,12
207892554,1,12,10,12,12
207895102,1,12,10,12,12
207897711,1,12,10,12,12
207900320,1,12,10,12,12
207902930,1,12,10,12,12
207905538,1,12,10,12,12
207908147,1,12,10,12,13
207910756,1,12,10,12,13
207913366,1,12,10,12,12
207915974,1,12,10,12,12
207918583,1,12,10,12,12
207921192,1,12,10,12,12
207923783,1,12,10,12,12
207927669,1,12,10,12,12
207930279,1,12,10,12,12
207932888,1,12,10,12,12
207935497,1,12,10,12,12
207938106,1,12,10,12,12
207940715,1,12,10,12,12
207943324,1,12,10,12,12
207945933,1,12,10,12,12
207948543,1,12,10,13,12
207951151,1,12,10,12,12
207953760,1,12,10,12,12
207956369,1,12,10,12,12
207958978,1,12,10,12,12
207961587,1,12,10,12,12
207964196,1,12,10,12,12
207968083,1,12,10,12,12
207970692,1,12,10,12,12
207973301,1,12,10,12,12
207973902,1,12,10,12,12
207975991,1,12,10,13,12
207978600,1,12,10,12,12
207981149,1,12,10,12,12
207983740,1,12,10,12,12
207986349,1,12,10,12,12
207988958,1,12,10,12,12
207991567,1,12,10,12,12
207994176,1,12,10,12,13
207996786,1,12,10,12,13
207999394,1,12,10,12,12
208002002,1,12,10,12,12
208004611,1,12,10,12,12
208008499,1,12,10,12,12
208011107,1,12,10,12,12
208013716,1,12,10,12,12
208016325,1,12,10,12,12
208018935,1,12,10,13,12
208021547,1,12,10,13,12
208024152,1,12,10,13,12
208026761,1,12,10,13,12
208029370,1,12,10,12,12
208031979,1,12,10,12,12
208034588,1,12,10,12,12
208037197,1,12,10,12,12
208039806,1,12,10,12,12
208042415,1,12,10,12,12
208045024,1,12,10,12,12
208048918,1,12,10,12,12
208049519,1,12,10,12,12
208051609,1,12,10,12,12
208054156,1,12,10,12,12
208056748,1,12,10,12,12
208059357,1,12,10,12,12
208061966,1,12,10,12,12
208064575,1,12,10,13,12
208067184,1,12,10,12,12
208069793,1,12,10,12,12
208072402,1,12,10,12,12
208075011,1,12,10,12,12
208077620,1,12,10,12,12
208080229,1,12,10,12,12
208082838,1,12,10,12,12
208085447,1,12,10,13,12
208089333,1,12,10,12,12
208091943,1,12,10,12,12
208094552,1,12,10,12,12
208097161,1,12,10,12,12
208099770,1,12,10,12,12
208102379,1,12,10,12,12
208104988,1,12,10,12,12
208107598,1,12,10,12,12
208110206,1,12,10,12,12
208112815,1,12,10,12,12
208115424,1,12,10,12,12
208118034,1,12,10,12,12
208120642,1,12,10,12,12
208123251,1,12,10,12,12
208125860,1,12,10,12,12
208129748,1,12,10,12,12
208132356,1,12,10,13,12
208134965,1,12,10,12,12
208137574,1,12,10,12,12
208140184,1,12,10,12,12
208142792,1,12,10,12,12
208145401,1,12,10,12,12
208148010,1,12,10,13,12
208150620,1,12,10,12,12
208153228,1,12,10,12,12
208155837,1,12,10,12,12
208158446,1,12,10,12,12
208161056,1,12,10,12,12
208163664,1,12,10,12,12
208166273,1,12,10,12,12
208170153,1,12,10,12,12
208170754,1,12,10,12,12
208172843,1,12,10,12,12
208175452,1,12,10,12,12
208178001,1,12,10,12,12
208180609,1,12,10,12,12
208183200,1,12,10,12,12
208185809,1,12,10,12,12
208188418,1,12,10,12,12
208191027,1,12,10,12,12
208193636,1,12,10,12,13
208196245,1,12,10,12,13
208198854,1,12,10,12,12
208201463,1,12,10,12,12
208204072,1,12,10,12,12
208206681,1,12,10,12,12
208210568,1,12,10,12,13
208211170,1,12,10,12,13
208213258,1,12,10,12,13
208215867,1,12,10,12,12
208218416,1,12,10,12,12
208221007,1,12,10,12,12
208223616,1,12,10,12,12
208226225,1,12,10,12,12
208228835,1,12,10,12,12
208231443,1,12,10,12,12
208234052,1,12,10,12,12
208236661,1,12,10,12,14
208239270,1,12,10,12,14
208241879,1,12,10,12,14
208244488,1,12,10,12,14
208247097,1,12,10,12,14
208250983,1,12,10,12,14
208253593,1,12,10,12,14
208256202,1,12,10,12,14
208258811,1,12,10,12,14
208261420,1,12,10,12,14
208264029,1,12,10,12,14
208266638,1,12,10,13,14
208269247,1,12,10,12,14
208271856,1,12,10,12,14
208274465,1,12,10,12,14
208277074,1,12,12,12,14
208279683,1,12,12,13,14
208282292,1,12,12,12,14
208284901,1,12,12,13,14
208287510,1,12,12,12,14
208291397,1,12,12,12,14
208294006,1,12,12,12,14
208296615,1,12,12,12,14
208299224,1,12,12,12,14
208301833,1,12,12,12,14
208304442,1,12,12,12,14
208307051,1,12,12,12,14
208309660,1,12,12,12,14
208312884,1,12,12,12,14
208315196,1,12,12,12,14
208317601,1,12,12,12,14
208320210,1,12,12,12,14
208322819,1,12,12,12,14
208325428,1,12,12,12,14
208328037,1,12,13,12,14
208331815,1,12,13,12,14
208334424,1,12,13,12,14
208337033,1,12,13,12,14
208339642,1,12,12,12,14
208342251,1,12,12,12,14
208344860,1,12,12,12,14
208347469,1,12,12,12,14
208350078,1,12,12,12,14
208352687,1,12,12,12,14
208355296,1,12,12,12,14
208357905,1,12,12,12,14
208360514,1,12,12,12,14
208363123,1,12,12,12,14
208365732,1,12,12,12,14
208368341,1,12,12,12,14
208372227,1,12,12,12,14
208372828,1,12,12,12,14
208374917,1,12,12,12,14
208377526,1,12,12,12,14
208380134,1,12,12,12,14
208382744,1,12,12,12,14
208385292,1,12,12,12,14
208387884,1,12,12,12,14
208390492,1,12,12,13,14
208393101,1,12,12,12,14
208395710,1,12,12,12,14
208398319,1,12,12,12,14
208400927,1,12,12,12,14
208403536,1,12,12,12,14
208406145,1,12,12,12,14
208408754,1,12,12,12,14
208412640,1,12,12,12,14
208413242,1,12,12,12,14
208415330,1,12,12,12,14
208417939,1,12,12,12,14
208420487,1,12,12,12,14
208423522,1,12,12,12,14
208425687,1,12,12,12,14
208428296,1,12,12,12,14
208430905,1,12,12,12,14
208433514,1,12,12,12,14
208436123,1,12,12,12,14
208438732,1,12,12,12,14
208441341,1,12,12,12,14
208443950,1,12,12,13,14
208446559,1,12,12,13,14
208449169,1,12,12,13,14
208453054,1,12,12,12,14
208453655,1,12,12,12,14
208455744,1,12,12,12,14
208458294,1,12,12,13,14
208460902,1,12,12,12,14
208463494,1,12,12,12,14
208466102,1,12,12,12,14
208468711,1,12,12,12,14
208471320,1,12,12,12,14
208473930,1,12,12,13,14
208476538,1,12,12,12,14
208479147,1,12,12,13,14
208481756,1,12,12,12,14
208484366,1,12,12,12,14
208486974,1,12,12,12,14
208489583,1,12,12,12,14
208493469,1,12,12,12,14
208496079,1,12,12,12,14
208498687,1,12,12,12,14
208501296,1,12,12,12,14
208503905,1,12,12,12,14
208506515,1,12,12,12,14
208509123,1,12,12,12,14
208511732,1,12,12,12,14
208514341,1,12,12,12,14
208516951,1,12,12,12,14
208519559,1,12,12,13,14
208522168,1,12,12,12,14
208524777,1,12,12,12,14
208527387,1,12,12,12,14
208530437,1,12,12,12,14
208534077,1,12,12,12,14
208536491,1,12,12,12,14
208539100,1,12,12,12,14
208541709,1,12,12,12,14
208544318,1,12,12,12,14
208546927,1,12,12,12,14
208549536,1,12,12,12,14
208552145,1,12,12,12,14
208554754,1,12,12,12,14
208557363,1,12,12,12,14
208559972,1,12,12,12,14
208562581,1,12,12,12,14
208565190,1,12,12,12,14
208567799,1,12,12,12,14
208570408,1,12,12,12,14
208574294,1,12,12,13,14
208574895,1,12,12,13,14
208576983,1,12,12,12,14
208579532,1,12,12,13,14
208582124,1,12,12,12,14
208584733,1,12,12,12,14
208587342,1,12,12,12,14
208589951,1,12,12,12,14
208592560,1,12,12,12,14
208595170,1,12,12,12,14
208597778,1,12,12,12,14
208600387,1,12,12,12,14
208602995,1,12,12,12,14
208605605,1,12,12,12,14
208608213,1,12,12,13,14
208610822,1,12,12,12,14
208614709,1,12,12,12,14
208615310,1,12,12,12,14
208617398,1,12,12,12,14
208619947,1,12,12,12,14
208622538,1,12,12,12,14
208625147,1,12,12,12,14
208627757,1,12,12,12,14
208630365,1,12,12,12,14
208632974,1,12,12,12,14
208635583,1,12,12,12,14
208638634,1,12,12,12,14
208640801,1,12,12,12,14
208643410,1,12,12,12,14
208646020,1,12,12,12,14
208648628,1,12,12,12,14
208651237,1,12,12,12,14
208653114,1,12,12,12,14
208655202,1,12,12,12,14
208657751,1,12,12,12,14
208660343,1,12,12,14,14
208662952,1,12,12,14,14
208665561,1,12,12,14,14
208668170,1,12,12,14,14
208670779,1,12,12,14,14
208673389,1,12,12,14,14
208675997,1,12,12,14,14
208678606,1,12,12,14,14
208681215,1,12,12,14,14
208683824,1,12,12,14,14
208686433,1,12,12,14,14
208689042,1,12,12,14,14
208691651,1,12,12,14,14
208695537,1,12,12,14,14
208696138,1,12,12,14,14
208698226,1,12,12,14,14
208700775,1,12,12,14,14
208703366,1,12,12,14,14
208705975,1,12,12,14,14
208708584,1,12,12,14,14
208711193,1,12,12,14,14
208713802,1,12,12,14,14
208716411,1,12,12,14,14
208719021,1,12,12,14,14
208721629,1,12,12,14,14
208724238,1,12,12,14,14
208726847,1,12,12,14,14
208729456,1,12,12,14,14
208732065,1,12,12,14,14
208735951,1,12,12,14,14
208736552,1,12,12,14,14
208738640,1,12,12,14,14
208741249,1,12,12,14,14
208743814,1,12,12,14,14
208746424,1,12,12,14,14
208749033,1,12,12,14,14
208751642,1,12,12,14,14
208754251,1,12,12,14,14
208756860,1,12,12,14,14
208759470,1,12,12,14,14
208762078,1,12,12,14,14
208764687,1,12,12,14,14
208767296,1,12,12,14,14
208769906,1,12,12,14,14
208772514,1,12,12,14,14
208776384,1,12,12,14,14
208778993,1,12,12,14,14
208781602,1,12,12,14,14
208784211,1,12,12,14,14
208786820,1,12,12,14,14
208789429,1,12,12,14,14
208792038,1,12,12,14,14
208794647,1,12,12,14,14
208797256,1,12,12,14,14
208799865,1,12,12,14,14
208802474,1,12,12,14,14
208805083,1,12,12,14,14
208805684,1,12,12,14,14
208807772,1,12,12,14,14
208810322,1,12,12,14,14
208812913,1,12,12,14,14
208816796,1,12,12,14,14
208819405,1,12,12,14,14
208822014,1,12,12,14,14
208824623,1,12,12,14,14
208827232,1,12,12,14,14
208829841,1,12,12,14,14
208832451,1,12,12,14,14
208835059,1,12,12,14,14
208837668,1,12,12,14,14
208840277,1,12,12,14,14
208842887,1,12,12,14,14
208845495,1,12,12,14,14
208848104,1,12,12,14,14
208850713,1,12,12,14,14
208853322,1,12,12,14,14
208857208,1,12,12,14,14
208857809,1,12,12,14,14
208859898,1,12,12,14,14
208862446,1,12,12,14,14
208865038,1,12,12,14,14
208867647,1,12,12,14,14
208870256,1,12,12,14,14
208872865,1,12,12,14,14
208875474,1,12,12,14,14
208878083,1,12,12,14,14
208880692,1,12,12,14,14
208883301,1,12,12,14,14
208885910,1,12,12,14,14
208886511,1,12,12,14,14
208888600,1,12,12,14,14
208891209,1,12,12,14,14
208893758,1,12,12,14,14
208897623,1,12,12,14,14
208898224,1,12,12,14,14
208900313,1,12,12,14,14
208902861,1,12,12,14,14
208905452,1,12,12,14,14
208908061,1,12,12,14,14
208910670,1,12,12,14,14
208913279,1,12,12,14,14
208915889,1,12,12,14,14
208918497,1,12,12,14,14
208921106,1,12,12,14,14
208923715,1,12,12,14,14
208926325,1,12,12,14,14
208928933,1,12,12,14,14
208931542,1,12,12,14,14
208934151,1,12,12,14,14
208938039,1,12,12,14,14
208940648,1,12,12,14,14
208941249,1,12,12,14,14
208943338,1,12,12,14,14
208945886,1,12,12,14,14
208948478,1,12,12,14,14
208951086,1,12,12,14,14
208953695,1,12,12,14,14
208956304,1,12,12,14,14
208958914,1,12,12,14,14
208961988,1,12,12,14,14
208964131,1,12,12,14,14
208966740,1,12,12,14,14
208969349,1,12,12,14,14
208971958,1,12,12,14,14
208974567,1,12,12,14,14
208978452,1,12,12,14,14
208979053,1,12,12,14,14
208981141,1,12,12,14,14
208983690,1,12,12,14,14
208986300,1,12,12,14,14
208988909,1,12,12,14,14
208991518,1,12,12,14,14
208994127,1,12,12,14,14
208996736,1,12,12,14,14
208999346,1,12,12,14,14
209001954,1,12,12,14,14
209004563,1,12,12,14,14
209007172,1,12,12,14,14
209009781,1,12,12,14,14
209012390,1,12,12,14,14
209014981,1,12,12,14,14
209018868,1,12,12,14,14
209021478,1,12,12,14,14
209024086,1,12,12,14,14
209026695,1,12,12,14,14
209029304,1,12,12,14,14
209031913,1,12,12,14,14
209034522,1,12,12,14,14
209037131,1,12,12,14,14
209039740,1,12,12,14,14
209042350,1,12,12,14,14
209044958,1,12,12,14,14
209047567,1,12,12,14,14
209050176,1,12,12,14,14
209052785,1,12,12,14,14
209055394,1,12,12,14,14
209059280,1,12,12,14,14
209059881,1,12,12,14,14
209061969,1,12,12,14,14
209064518,1,12,12,14,14
209067109,1,12,12,14,14
209069718,1,12,12,14,14
209072327,1,12,12,14,14
209074936,1,12,12,14,14
209077545,1,12,12,14,14
209080154,1,12,12,14,14
209082763,1,12,12,14,14
209085372,1,12,12,14,14
209087981,1,12,12,14,14
209090590,1,12,12,14,14
209093199,1,12,12,14,14
209095808,1,12,12,14,14
209099695,1,12,12,14,14
209102304,1,12,12,14,14
209104913,1,12,12,14,14
209107522,1,12,12,14,14
209110131,1,12,12,14,14
209110732,1,12,12,14,14
209112820,1,12,12,14,14
209115370,1,12,12,14,14
209117961,1,12,12,14,14
209120570,1,12,12,14,14
209123179,1,12,12,14,14
209125788,1,12,12,14,14
209128398,1,12,12,14,14
209131007,1,12,12,14,14
209133616,1,12,12,14,14
209136226,1,12,12,14,14
209140110,1,12,12,14,14
209142719,1,12,12,14,14
209145328,1,12,12,14,14
209147937,1,12,12,14,14
209150546,1,12,12,14,14
209153155,1,12,12,14,14
209155764,1,12,12,14,14
209158373,1,12,12,14,14
209160982,1,12,12,14,14
209163591,1,12,12,14,14
209166200,1,12,12,14,14
209168809,1,12,12,14,14
209171418,1,12,12,14,14
209174027,1,12,12,14,14
209177077,1,12,12,14,14
209180523,1,12,12,14,14
209181124,1,12,12,14,14
209183213,1,12,12,14,14
209185761,1,12,12,14,14
209188353,1,12,12,14,14
209190961,1,12,12,14,14
209193570,1,12,12,14,14
209196179,1,12,12,14,14
209198789,1,12,12,14,14
209201397,1,12,12,14,14
209204006,1,12,12,14,14
209206615,1,12,12,14,14
209209225,1,12,12,14,14
209211833,1,12,12,14,14
209214442,1,12,12,14,14
209217051,1,12,12,14,14
209220937,1,12,12,14,14
209223546,1,12,12,14,14
209226156,1,12,12,14,14
209228764,1,12,12,14,14
209231373,1,12,12,14,14
209233982,1,12,12,14,14
209236591,1,12,12,14,14
209239200,1,12,12,14,14
209241809,1,12,12,14,14
209244418,1,12,12,14,14
209247027,1,12,12,14,14
209249636,1,12,12,14,14
209252245,1,12,12,14,14
209254854,1,12,12,14,14
209257463,1,12,12,14,14
209261354,1,12,12,14,14
209263963,1,12,12,14,14
209266572,1,12,12,14,14
209269181,1,12,12,14,14
209271790,1,12,12,14,14
209274399,1,12,12,14,14
209277008,1,12,12,14,14
209279617,1,12,12,14,14
209282226,1,12,12,14,14
209284835,1,12,12,14,14
209287444,1,12,12,14,14
209290053,1,12,12,14,14
209292662,1,12,12,14,14
209295271,1,12,12,14,14
209297880,1,12,12,14,14
209301766,1,12,12,14,14
209304375,1,12,12,14,14
209306984,1,12,12,14,14
209309593,1,12,12,14,14
209312202,1,12,12,14,14
209314811,1,12,12,14,14
209317420,1,12,12,14,14
209320029,1,12,12,14,14
209322639,1,12,12,14,14
209325247,1,12,12,14,14
209327856,1,12,12,14,14
209330465,1,12,12,14,14
209333075,1,12,12,14,14
209335683,1,12,12,14,14
209338292,1,12,12,14,14
209342179,1,12,12,14,14
209344789,1,12,12,14,14
209347397,1,12,12,14,14
209350006,1,12,12,14,14
209352615,1,12,12,14,14
209355225,1,12,12,14,14
209357833,1,12,12,14,14
209360442,1,12,12,14,14
209363051,1,12,12,14,14
209365661,1,13,12,14,14
209368269,1,14,12,14,14
209370878,1,14,12,14,14
209373487,1,14,12,14,14
209376096,1,14,12,14,14
209378705,1,14,12,14,14
209382590,1,14,12,14,14
209383191,1,14,12,14,14
209385278,1,14,12,14,14
209387829,1,14,12,14,14
209390438,1,14,12,14,14
209393047,1,14,12,14,14
209395656,1,14,12,14,14
209398265,1,14,12,14,14
209400874,1,14,12,14,14
209403483,1,14,12,14,14
209406092,1,14,12,14,14
209408701,1,14,12,14,14
209411310,1,14,12,14,14
209413919,1,14,12,14,14
209416528,1,14,12,14,14
209419137,1,14,12,14,14
209423024,1,14,12,14,14
209425616,1,14,12,14,14
209428225,1,14,12,14,14
209430834,1,14,12,14,14
209433444,1,14,12,14,14
209436052,1,14,12,14,14
209438661,1,14,12,14,14
209441270,1,14,12,14,14
209443879,1,14,12,14,14
209446488,1,14,12,14,14
209449097,1,14,12,14,14
209451706,1,14,12,14,14
209454316,1,14,12,14,14
209456924,1,14,12,14,14
209459533,1,14,12,14,14
209463419,1,14,12,14,14
209464020,1,14,12,14,14
209466109,1,14,12,14,14
209468719,1,14,12,14,14
209471328,1,14,12,14,14
209473877,1,14,12,14,14
209476485,1,14,12,14,14
209479094,1,14,12,14,14
209481703,1,14,12,14,14
209484313,1,14,12,14,14
209486921,1,14,12,14,14
209489530,1,14,12,14,14
209492139,1,14,12,14,14
209494730,1,14,12,14,14
209497339,1,14,12,14,14
209499948,1,14,12,14,14
209503835,1,14,12,14,14
209506915,1,14,12,14,14
209509053,1,14,12,14,14
209511662,1,14,12,14,14
209514271,1,14,12,14,14
209516880,1,14,12,14,14
209519489,1,14,12,14,14
209522098,1,14,12,14,14
209524707,1,14,12,14,14
209527316,1,14,12,14,14
209529925,1,14,12,14,14
209532534,1,14,12,14,14
209535143,1,14,12,14,14
209537752,1,14,12,14,14
209540362,1,14,12,14,14
209544247,1,14,12,14,14
209544848,1,14,12,14,14
209546936,1,14,12,14,14
209549487,1,14,12,14,14
209552095,1,14,12,14,14
209554704,1,14,12,14,14
209557313,1,14,12,14,14
209559923,1,14,12,14,14
209562531,1,14,12,14,14
209565140,1,14,12,14,14
209567749,1,14,12,14,14
209570358,1,14,12,14,14
209572966,1,14,12,14,14
209575575,1,14,12,14,14
209578184,1,14,12,14,14
209580794,1,14,12,14,14
209584672,1,14,12,14,14
209587281,1,14,12,14,14
209589890,1,14,12,14,14
209592500,1,14,12,14,14
209595108,1,14,12,14,14
209597717,1,14,12,14,14
209600326,1,14,12,14,14
209602936,1,14,12,14,14
209605544,1,14,12,14,14
209608153,1,14,12,14,14
209610762,1,14,12,14,14
209613371,1,14,12,14,14
209615962,1,14,12,14,14
209618571,1,14,12,14,14
209621180,1,14,12,14,14
209625066,1,14,12,14,14
209627676,1,14,12,14,14
209628277,1,14,12,14,14
209630365,1,14,12,14,14
209632914,1,14,12,14,14
209635505,1,14,12,14,14
209638114,1,14,12,14,14
209640723,1,14,12,14,14
209643332,1,14,12,14,14
209645941,1,14,12,14,14
209648550,1,14,12,14,14
209651159,1,14,12,14,14
209653768,1,14,12,14,14
209656377,1,14,12,14,14
209658986,1,14,12,14,14
209661596,1,14,12,14,14
209665482,1,14,12,14,14
209668092,1,14,12,14,14
209670701,1,14,12,14,14
209673310,1,14,12,14,14
209675919,1,14,12,14,14
209678528,1,14,12,14,14
209681137,1,14,12,14,14
209683746,1,14,12,14,14
209686355,1,14,12,14,14
209688964,1,14,12,14,14
209691573,1,14,12,14,14
209694182,1,14,12,14,14
209696791,1,14,12,14,14
209699400,1,14,12,14,14
209702009,1,14,12,14,14
209705895,1,14,12,14,14
209706496,1,14,12,14,14
209708584,1,14,12,14,14
209711133,1,14,12,14,14
209713724,1,14,12,14,14
209716333,1,14,12,14,14
209718942,1,14,12,14,14
209721551,1,14,12,14,14
209724160,1,14,12,14,14
209726769,1,14,12,14,14
209729378,1,14,12,14,14
209731987,1,14,12,14,14
209734596,1,14,12,14,14
209737205,1,14,12,14,14
209739814,1,14,12,14,14
209742423,1,14,12,14,14
209746492,1,14,12,14,14
209749101,1,14,12,14,14
209751710,1,14,12,14,14
209752311,1,14,12,14,14
209754400,1,14,12,14,14
209757009,1,14,12,14,14
209759618,1,14,12,14,14
209762167,1,14,12,14,14
209764775,1,14,12,14,14
209767384,1,14,12,14,14
209769993,1,14,12,14,14
209772603,1,14,12,14,14
209775210,1,14,12,14,14
209777819,1,14,12,14,14
209780428,1,14,12,14,14
209783038,1,14,12,14,14
209786924,1,14,12,14,14
209789516,1,14,12,14,14
209792125,1,14,12,14,14
209794734,1,14,12,14,14
209797343,1,14,12,14,14
209799952,1,14,12,14,14
209802561,1,14,12,14,14
209805170,1,14,12,14,14
209807779,1,14,12,14,14
209810388,1,14,12,14,14
209812997,1,14,12,14,14
209815606,1,14,12,14,14
209818215,1,14,12,14,14
209820824,1,14,12,14,14
209823433,1,14,12,14,14
209827319,1,14,12,14,14
209827920,1,14,12,14,14
209830008,1,14,12,14,14
209832617,1,14,12,14,14
209835166,1,14,12,14,14
209837757,1,14,12,14,14
209840366,1,14,12,14,14
209842975,1,14,12,14,14
209845584,1,14,12,14,14
209848193,1,14,12,14,14
209850802,1,14,12,14,14
209853410,1,14,12,14,14
209856019,1,14,12,14,14
209858628,1,14,12,14,14
209861237,1,14,12,14,14
209863846,1,14,12,14,14
209867733,1,14,12,14,14
209868334,1,14,12,14,14
209870422,1,14,12,14,14
209872971,1,14,12,14,14
209875562,1,14,12,14,14
209878171,1,14,12,14,14
209880780,1,14,12,14,14
209883389,1,14,12,14,14
209885998,1,14,12,14,14
209888607,1,14,12,14,14
209891216,1,14,12,14,14
209893825,1,14,12,14,14
209896434,1,14,12,14,14
209899043,1,14,12,14,14
209901652,1,14,12,14,14
209904261,1,14,12,14,14
209908148,1,14,12,14,14
209910757,1,14,12,14,14
209913366,1,14,12,14,14
209915975,1,14,12,14,14
209918584,1,14,12,14,14
209921193,1,14,12,14,14
209923802,1,14,12,14,14
209926411,1,14,12,14,14
209929020,1,14,12,14,14
209931629,1,14,12,14,14
209934238,1,14,12,14,14
209936847,1,14,12,14,14
209939897,1,14,12,14,14
209942065,1,14,12,14,14
209944675,1,14,12,14,14
209948553,1,14,12,14,14
209949154,1,14,12,14,14
209951242,1,14,12,14,14
209953791,1,14,12,14,14
209956383,1,14,12,14,14
209958992,1,14,12,14,14
209961601,1,14,12,14,14
209964210,1,14,12,14,14
209966820,1,14,12,14,14
209969428,1,14,12,14,14
209972037,1,14,12,14,14
209974646,1,14,12,14,14
209977255,1,14,12,14,14
209979863,1,14,12,14,14
209982472,1,14,12,14,14
209985081,1,14,12,14,14
209988970,1,14,12,14,14
209991579,1,14,12,14,14
209994188,1,14,12,14,14
209996797,1,14,12,14,14
209999406,1,14,12,14,14
210002015,1,14,12,14,14
210004624,1,14,12,14,14
210007233,1,14,12,14,14
210009842,1,14,12,14,14
210012451,1,14,12,14,14
210015062,1,14,12,14,14
210017669,1,14,12,14,14
210020278,1,14,12,14,14
210022887,1,14,12,14,14
210025496,1,14,12,14,14
210029382,1,14,12,14,14
210029983,1,14,12,14,14
210032071,1,14,12,14,14
210034681,1,14,12,14,14
210037229,1,14,12,14,14
210039838,1,14,12,14,14
210042447,1,14,12,14,14
210045056,1,14,12,14,14
210047736,1,14,12,14,14
210050328,1,14,12,14,14
210052937,1,14,12,14,14
210055546,1,14,12,14,14
210058156,1,14,12,14,14
210060765,1,14,12,14,14
210061366,1,14,12,14,14
210063454,1,14,12,14,14
210066003,1,14,12,14,14
210069872,1,14,12,14,14
210072481,1,14,12,14,14
210075090,1,14,12,14,14
210077699,1,14,12,14,14
210080308,1,14,12,14,14
210082917,1,14,12,14,14
210085526,1,14,12,14,14
210088135,1,14,12,14,14
210090744,1,14,12,14,14
210093353,1,14,12,14,14
210095962,1,14,12,14,14
210098571,1,14,12,14,14
210101162,1,14,12,14,14
210103771,1,14,12,14,14
210106380,1,14,12,14,14
210110265,1,14,12,14,14
210112875,1,14,12,14,14
210113476,1,14,12,14,14
210115564,1,14,12,14,14
210118174,1,14,12,14,14
210120723,1,14,12,14,14
210123331,1,14,12,14,14
210125922,1,14,12,14,14
210128531,1,14,12,14,14
210131140,1,14,12,14,14
210133749,1,14,12,14,14
210136358,1,14,12,14,14
210138967,1,14,12,14,14
210141576,1,14,12,14,14
210144185,1,14,12,14,14
210146794,1,14,12,14,14
210150681,1,14,12,14,14
210153290,1,14,12,14,14
210155899,1,14,12,14,14
210158508,1,14,12,14,14
210161118,1,14,12,14,14
210163726,1,14,12,14,14
210166335,1,14,12,14,14
210169450,1,14,12,14,14
210170051,1,14,12,14,14
210172139,1,14,12,14,14
210174749,1,14,12,14,14
210177298,1,14,12,14,14
210179907,1,14,12,14,14
210182516,1,14,12,14,14
210185125,1,14,12,14,14
210187735,1,14,12,14,14
210191836,1,14,12,14,14
210194446,1,14,12,14,14
210197054,1,14,12,14,14
210199645,1,14,12,14,14
210202254,1,14,12,14,14
210204863,1,14,12,14,14
210207472,1,14,12,14,14
210210081,1,14,12,14,14
210212690,1,14,12,14,14
210215299,1,14,12,14,14
210217908,1,14,12,14,14
210220518,1,14,12,14,14
210223126,1,14,12,14,14
210225735,1,14,12,14,14
210228344,1,14,12,14,14
210232255,1,14,12,14,14
210234863,1,14,12,14,14
210237472,1,14,12,14,14
210238073,1,14,12,14,14
210240161,1,14,12,14,14
210242710,1,14,12,14,14
210245320,1,14,12,14,14
210247929,1,14,12,14,14
210250538,1,14,12,14,14
210253147,1,14,12,14,14
210255756,1,14,12,14,14
210258365,1,14,12,14,14
210260975,1,14,12,14,14
210263584,1,14,12,14,14
210266193,1,14,12,14,14
210268803,1,14,12,14,14
210272687,1,14,12,14,14
210275279,1,14,12,14,14
210277888,1,14,12,14,14
210280497,1,14,12,14,14
210283106,1,14,12,14,14
210285715,1,14,12,14,14
210288324,1,14,12,14,14
210290933,1,14,12,14,14
210293542,1,14,12,14,14
210296151,1,14,12,14,14
210298761,1,14,12,14,14
210301369,1,14,12,14,14
210303978,1,14,12,14,14
210306587,1,14,12,14,14
210309197,1,14,12,14,14
210313083,1,14,12,14,14
210315692,1,14,12,14,14
210318301,1,14,12,14,14
210320910,1,14,12,14,14
210323519,1,14,12,14,14
210326128,1,14,12,14,14
210328737,1,14,12,14,14
210331346,1,14,12,14,14
210333955,1,14,12,14,14
210336564,1,14,12,14,14
210339173,1,14,12,14,14
210341782,1,14,12,14,14
210344391,1,14,12,14,14
210347000,1,14,12,14,14
210349609,1,14,12,14,14
210353495,1,14,12,14,14
210354096,1,14,12,14,14
210356185,1,14,12,14,14
210358733,1,14,12,14,14
210361325,1,14,12,14,14
210363934,1,14,12,14,14
210366543,1,14,12,14,14
210369152,1,14,12,14,14
210372205,1,14,12,14,14
210374589,1,14,12,14,14
210376979,1,14,12,14,14
210379588,1,14,12,14,14
210382197,1,14,12,14,14
210384806,1,14,12,14,14
210387415,1,14,12,14,14
210390024,1,14,12,14,14
210394354,1,14,12,14,14
210394956,1,14,12,14,14
210397044,1,14,12,14,14
210399593,1,14,12,14,14
210402202,1,14,12,14,14
