Time,gps_lat,gps_long,gps_alt,TEMP,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,STE_ALT,STE_VEL,STE_ACC,STE_APO,BNO_YAW,BNO_PITCH,BNO_ROLL,IMU_gx,IMU_gy,IMU_gz,IMU_mx,IMU_my,IMU_mz,FSM_state,sign,RSSI,Voltage,frequency,flap_extension,pressure,Continuity1,Continuity2,Continuity3,Continuity4,TelemLatency,Pyro1,Pyro2,Pyro3,Pyro4,Pyro1Firing,Pyro2Firing,Pyro3Firing,Pyro4Firing,is_booster,sense_pyro
2024-3-23--13-54-46-296,37.10131,-97.44033,385.01999,30.19922,-1.03906,-0.1875,-0.47266,,,,,1.2124,0.85498,-0.88892,-2.125,-727.25,29.375,-0.88818,1.16638,-2.1604,10,KD9ZMJ,-94,8.0625,,,833.3125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-35,37.10131,-97.44033,385.01999,30.17969,-1.25,-0.09766,-0.32031,,,,,1.2124,0.85498,-0.88892,-0.75,-702.5,26,-0.40723,1.14099,-2.18445,10,KD9ZMJ,-91,8.0625,,,840,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-361,37.10131,-97.44033,385.01999,30.19922,-1.18359,-0.07422,-0.31641,,,,,1.2124,0.85498,-0.88892,0,-737.125,32.375,-0.41309,1.11902,-1.94116,10,KD9ZMJ,-90,8.0625,,,831.1875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-424,37.10131,-97.44033,385.01999,30.19922,-1.03125,-0.20312,-0.375,,,,,1.2124,0.85498,-0.88892,0,-737.125,32.375,-0.41309,1.11902,-1.94116,10,KD9ZMJ,-90,8.0625,,,829.9375,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-489,37.10131,-97.44033,385.01999,30.19922,-1.20313,-0.11328,-0.23047,,,,,1.2124,0.85498,-0.88892,0,-737.125,32.375,-0.41309,1.11902,-1.94116,10,KD9ZMJ,-90,8.0625,,,827.8125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-556,37.10131,-97.44033,385.01999,30.19922,-1.1875,-0.1875,-0.34375,,,,,1.2124,0.85498,-0.88892,0,-737.125,32.375,-0.41309,1.11902,-1.94116,10,KD9ZMJ,-90,8.0625,,,826.5,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-621,37.10131,-97.44033,385.01999,30.20703,-1.05469,-0.19531,-0.29687,,,,,1.2124,0.85498,-0.88892,-1.375,-736.75,30.5,-0.59082,1.17041,-2.38757,10,KD9ZMJ,-96,8.3125,,,824.5,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-684,37.10131,-97.44033,385.01999,30.20703,-1.14453,-0.1875,-0.40234,,,,,1.2124,0.85498,-0.88892,-1.375,-736.75,30.5,-0.59082,1.17041,-2.38757,10,KD9ZMJ,-96,8.3125,,,823.3125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-749,37.10131,-97.44033,385.01999,30.20703,-1.10156,-0.23047,-0.41797,,,,,1.2124,0.85498,-0.88892,-1.375,-736.75,30.5,-0.59082,1.17041,-2.38757,10,KD9ZMJ,-96,8.3125,,,821.1875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-816,37.10131,-97.44033,385.01999,30.20703,-0.98828,-0.14844,-0.37891,,,,,1.2124,0.85498,-0.88892,-1.375,-736.75,30.5,-0.59082,1.17041,-2.38757,10,KD9ZMJ,-96,8.3125,,,820.0625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-881,37.1013,-97.44032,384.91,30.20703,-1.06641,-0.16016,-0.33984,,,,,1.2124,0.85498,-0.88892,0.125,-731.5,32.375,-0.79114,1.13538,-1.9353,10,KD9ZMJ,-91,8.1875,,,818.1875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-945,37.1013,-97.44032,384.91,30.20703,-1.01953,-0.23047,-0.3125,,,,,1.2124,0.85498,-0.88892,0.125,-731.5,32.375,-0.79114,1.13538,-1.9353,10,KD9ZMJ,-91,8.1875,,,816.875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-10,37.1013,-97.44032,384.91,30.20703,-1.08594,-0.16797,-0.40234,,,,,1.31006,0.67993,-1.33337,0.125,-731.5,32.375,-0.79114,1.13538,-1.9353,10,KD9ZMJ,-91,8.1875,,,815,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-142,37.1013,-97.44032,384.91,30.21875,-1.03516,-0.17969,-0.28516,,,,,1.31006,0.67993,-1.33337,-0.875,-726.25,34.25,-0.40771,1.1449,-2.1864,10,KD9ZMJ,-94,8.25,,,811.8125,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-205,37.1013,-97.44032,384.91,30.21875,-0.99219,-0.17188,-0.49219,,,,,1.39832,-1.69727,-1.5437,-0.875,-726.25,34.25,-0.40771,1.1449,-2.1864,10,KD9ZMJ,-94,8.25,,,810.5625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-269,37.1013,-97.44032,384.91,30.21875,-0.91406,-0.29687,-0.46875,,,,,1.39832,-1.69727,-1.5437,-0.875,-726.25,34.25,-0.40771,1.1449,-2.1864,10,KD9ZMJ,-94,8.25,,,808.6875,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-336,37.1013,-97.44032,384.91,30.21875,-0.94922,-0.21484,-0.39062,,,,,1.39832,-1.69727,-1.5437,-0.875,-726.25,34.25,-0.40771,1.1449,-2.1864,10,KD9ZMJ,-94,8.25,,,807.5,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-401,37.1013,-97.44032,384.91,30.22656,-0.86328,-0.29297,-0.23047,,,,,1.39832,-1.69727,-1.5437,-0.75,-718.5,33.625,-0.89294,1.1676,-2.17114,10,KD9ZMJ,-96,8.3125,,,805.75,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-464,37.1013,-97.44032,384.91,30.22656,-0.90625,-0.21875,-0.32031,,,,,1.39832,-1.69727,-1.5437,-0.75,-718.5,33.625,-0.89294,1.1676,-2.17114,10,KD9ZMJ,-96,8.3125,,,804.5625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-529,37.1013,-97.44032,384.91,30.22656,-0.92969,-0.20703,-0.35156,,,,,1.39832,-1.69727,-1.5437,-0.75,-718.5,33.625,-0.89294,1.1676,-2.17114,10,KD9ZMJ,-96,8.3125,,,802.5625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-596,37.1013,-97.44032,384.91,30.22656,-0.91406,-0.21094,-0.43359,,,,,1.35828,-0.65417,-1.79993,-0.75,-718.5,33.625,-0.89294,1.1676,-2.17114,10,KD9ZMJ,-96,8.3125,,,801.5625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-661,37.1013,-97.44032,384.91,30.25781,-0.9375,-0.25781,-0.36719,,,,,1.35828,-0.65417,-1.79993,0.625,-710.875,35.125,-0.39587,1.11157,-1.96631,10,KD9ZMJ,-92,8.0625,,,799.625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-725,37.1013,-97.44032,384.91,30.25781,-0.90625,-0.16406,-0.34766,,,,,1.35828,-0.65417,-1.79993,0.625,-710.875,35.125,-0.39587,1.11157,-1.96631,10,KD9ZMJ,-92,8.0625,,,798.5625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-77,37.1013,-97.44032,384.91,30.20703,-1.01172,-0.22266,-0.4375,,,,,1.31006,0.67993,-1.33337,0.125,-731.5,32.375,-0.79114,1.13538,-1.9353,10,KD9ZMJ,-91,8.1875,,,813.625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-790,37.1013,-97.44032,384.91,30.25781,-0.85156,-0.23828,-0.42969,,,,,1.35828,-0.65417,-1.79993,0.625,-710.875,35.125,-0.39587,1.11157,-1.96631,10,KD9ZMJ,-92,8.0625,,,796.875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-857,37.1013,-97.44032,384.91,30.25781,-0.90234,-0.13672,-0.29687,,,,,1.35828,-0.65417,-1.79993,0.625,-710.875,35.125,-0.39587,1.11157,-1.96631,10,KD9ZMJ,-92,8.0625,,,795.75,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-922,37.1013,-97.44032,384.91,30.25,-0.82812,-0.14063,-0.36328,,,,,1.35828,-0.65417,-1.79993,0.25,-706.125,34.75,-0.66467,1.17395,-2.41113,10,KD9ZMJ,-100,8.375,,,794,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-47-985,37.1013,-97.44032,384.91,30.25,-0.95703,-0.19531,-0.40234,,,,,1.35828,-0.65417,-1.79993,0.25,-706.125,34.75,-0.66467,1.17395,-2.41113,10,KD9ZMJ,-100,8.375,,,792.8125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-117,37.1013,-97.44032,384.91,30.25,-0.8125,-0.17578,-0.35547,,,,,1.3291,0.21021,-1.70862,0.25,-706.125,34.75,-0.66467,1.17395,-2.41113,10,KD9ZMJ,-100,8.375,,,790,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-182,37.1013,-97.44032,384.91,30.25,-0.80469,-0.1875,-0.39844,,,,,1.3291,0.21021,-1.70862,1.625,-697.125,35.5,-0.71631,1.1167,-1.85461,10,KD9ZMJ,-92,8.3125,,,788.25,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-246,37.1013,-97.44032,384.91,30.25,-0.85547,-0.17969,-0.39453,,,,,1.3291,0.21021,-1.70862,1.625,-697.125,35.5,-0.71631,1.1167,-1.85461,10,KD9ZMJ,-92,8.3125,,,787.25,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-311,37.1013,-97.44032,384.91,30.25,-0.80469,-0.24219,-0.41016,,,,,1.3291,0.21021,-1.70862,1.625,-697.125,35.5,-0.71631,1.1167,-1.85461,10,KD9ZMJ,-92,8.3125,,,785.5,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-378,37.1013,-97.44032,384.91,30.25,-0.78125,-0.17188,-0.36328,,,,,1.3291,0.21021,-1.70862,1.625,-697.125,35.5,-0.71631,1.1167,-1.85461,10,KD9ZMJ,-92,8.3125,,,784.5,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-443,37.1013,-97.44032,384.91,30.26953,-0.73828,-0.15234,-0.35937,,,,,1.3291,0.21021,-1.70862,0.25,-690.875,35.5,-0.49805,1.16003,-2.32385,10,KD9ZMJ,-97,8.1875,,,782.6875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-50,37.1013,-97.44032,384.91,30.25,-0.82812,-0.21484,-0.36719,,,,,1.3291,0.21021,-1.70862,0.25,-706.125,34.75,-0.66467,1.17395,-2.41113,10,KD9ZMJ,-100,8.375,,,791,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-506,37.1013,-97.44032,384.91,30.26953,-0.80078,-0.23437,-0.41406,,,,,1.3291,0.21021,-1.70862,0.25,-690.875,35.5,-0.49805,1.16003,-2.32385,10,KD9ZMJ,-97,8.1875,,,781.6875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-570,37.1013,-97.44032,384.91,30.26953,-0.71094,-0.15234,-0.34375,,,,,1.3291,0.21021,-1.70862,0.25,-690.875,35.5,-0.49805,1.16003,-2.32385,10,KD9ZMJ,-97,8.1875,,,780,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-637,37.1013,-97.44032,384.91,30.26953,-0.72656,-0.10938,-0.30859,,,,,1.3291,0.21021,-1.70862,0.25,-690.875,35.5,-0.49805,1.16003,-2.32385,10,KD9ZMJ,-97,8.1875,,,778.875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-702,37.1013,-97.44032,384.91,30.27734,-0.72656,-0.23047,-0.36719,,,,,1.3291,0.21021,-1.70862,3.875,-681,33.5,-0.83313,1.13159,-1.9613,10,KD9ZMJ,-95,8.1875,,,777.3125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-765,37.1013,-97.44032,384.91,30.27734,-0.70312,-0.19531,-0.25781,,,,,1.3291,0.21021,-1.70862,3.875,-681,33.5,-0.83313,1.13159,-1.9613,10,KD9ZMJ,-95,8.1875,,,776.25,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-830,37.1013,-97.44032,384.91,30.27734,-0.73047,-0.17969,-0.24219,,,,,1.40222,2.02844,-1.39819,3.875,-681,33.5,-0.83313,1.13159,-1.9613,10,KD9ZMJ,-95,8.1875,,,774.625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-897,37.1013,-97.44032,384.91,30.27734,-0.69531,-0.16406,-0.36719,,,,,1.40222,2.02844,-1.39819,3.875,-681,33.5,-0.83313,1.13159,-1.9613,10,KD9ZMJ,-95,8.1875,,,773.6875,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-48-962,37.1013,-97.44032,384.91,30.29688,-0.67578,-0.20312,-0.35156,,,,,1.40222,2.02844,-1.39819,2.25,-671.875,35.625,-0.41528,1.13367,-2.22693,10,KD9ZMJ,-96,8.0625,,,772.125,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-158,37.1013,-97.44032,384.91,30.29688,-0.70703,-0.23828,-0.27344,,,,,1.40222,2.02844,-1.39819,2.25,-671.875,35.625,-0.41528,1.13367,-2.22693,10,KD9ZMJ,-96,8.0625,,,768.4375,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-223,37.1013,-97.44032,384.91,30.28906,-0.65234,-0.19531,-0.35156,,,,,1.43445,-2.73865,-1.7677,2.75,-660.625,34,-0.89636,1.16626,-2.26685,10,KD9ZMJ,-98,8.125,,,766.9375,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-26,37.1013,-97.44032,384.91,30.29688,-0.69922,-0.23437,-0.30078,,,,,1.40222,2.02844,-1.39819,2.25,-671.875,35.625,-0.41528,1.13367,-2.22693,10,KD9ZMJ,-96,8.0625,,,771,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-287,37.1013,-97.44032,384.91,30.28906,-0.69141,-0.19531,-0.27344,,,,,1.43445,-2.73865,-1.7677,2.75,-660.625,34,-0.89636,1.16626,-2.26685,10,KD9ZMJ,-98,8.125,,,766,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-351,37.1013,-97.44032,384.91,30.28906,-0.6875,-0.13281,-0.25391,,,,,1.43445,-2.73865,-1.7677,2.75,-660.625,34,-0.89636,1.16626,-2.26685,10,KD9ZMJ,-98,8.125,,,764.5,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-418,37.1013,-97.44032,384.91,30.28906,-0.67578,-0.25,-0.25391,,,,,1.43445,-2.73865,-1.7677,2.75,-660.625,34,-0.89636,1.16626,-2.26685,10,KD9ZMJ,-98,8.125,,,763.5,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-483,37.1013,-97.44032,384.91,30.31641,-0.64844,-0.19922,-0.33984,,,,,1.43445,-2.73865,-1.7677,3.375,-647.625,34.875,-0.39001,1.11023,-1.96851,10,KD9ZMJ,-94,8.3125,,,762,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-546,37.1013,-97.44032,384.91,30.31641,-0.70703,-0.12891,-0.30859,,,,,1.43445,-2.73865,-1.7677,3.375,-647.625,34.875,-0.39001,1.11023,-1.96851,10,KD9ZMJ,-94,8.3125,,,761,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-611,37.1013,-97.44032,384.91,30.31641,-0.66406,-0.12891,-0.27344,,,,,1.37244,-1.1991,-2.0293,3.375,-647.625,34.875,-0.39001,1.11023,-1.96851,10,KD9ZMJ,-94,8.3125,,,759.4375,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-678,37.1013,-97.44032,384.91,30.31641,-0.66016,-0.19922,-0.32422,,,,,1.37244,-1.1991,-2.0293,3.375,-647.625,34.875,-0.39001,1.11023,-1.96851,10,KD9ZMJ,-94,8.3125,,,758.625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-743,37.1013,-97.44032,384.91,30.30859,-0.66797,-0.11328,-0.23047,,,,,1.37244,-1.1991,-2.0293,4.875,-635.375,33.75,-0.87659,1.17786,-2.30774,10,KD9ZMJ,-103,7.9375,,,757.25,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-806,37.1013,-97.44032,384.91,30.30859,-0.60937,-0.17188,-0.23437,,,,,1.37244,-1.1991,-2.0293,4.875,-635.375,33.75,-0.87659,1.17786,-2.30774,10,KD9ZMJ,-103,7.9375,,,756.1875,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-870,37.1013,-97.44032,384.91,30.30859,-0.60937,-0.13281,-0.29297,,,,,1.37244,-1.1991,-2.0293,4.875,-635.375,33.75,-0.87659,1.17786,-2.30774,10,KD9ZMJ,-103,7.9375,,,754.6875,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-91,37.1013,-97.44032,384.91,30.29688,-0.65234,-0.25781,-0.37109,,,,,1.40222,2.02844,-1.39819,2.25,-671.875,35.625,-0.41528,1.13367,-2.22693,10,KD9ZMJ,-96,8.0625,,,769.5,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-49-937,37.1013,-97.44032,384.91,30.30859,-0.57812,-0.14453,-0.31641,,,,,1.37244,-1.1991,-2.0293,4.875,-635.375,33.75,-0.87659,1.17786,-2.30774,10,KD9ZMJ,-103,7.9375,,,753.75,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-50-130,37.1013,-97.44032,384.91,30.31641,-0.58984,-0.21484,-0.30859,,,,,1.31836,0.01953,-1.79382,5,-622,33.625,-0.39893,1.11072,-1.93945,10,KD9ZMJ,-95,8.3125,,,750.0625,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-50-197,37.1013,-97.44032,384.91,30.31641,-0.61719,-0.12109,-0.23828,,,,,1.31836,0.01953,-1.79382,5,-622,33.625,-0.39893,1.11072,-1.93945,10,KD9ZMJ,-95,8.3125,,,749.125,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-50-2,37.1013,-97.44032,384.91,30.31641,-0.62891,-0.23437,-0.31641,,,,,1.37244,-1.1991,-2.0293,5,-622,33.625,-0.39893,1.11072,-1.93945,10,KD9ZMJ,-95,8.3125,,,752.3125,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-50-262,37.1013,-97.44032,384.91,30.32813,-0.61719,-0.1875,-0.26562,,,,,1.31836,0.01953,-1.79382,5,-610.75,31.25,-0.89685,1.1676,-2.26746,3,KD9ZMJ,-100,8.1875,,,747.6875,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-325,37.1013,-97.44032,384.91,30.32813,-0.5625,-0.19922,-0.25781,,,,,1.31836,0.01953,-1.79382,5,-610.75,31.25,-0.89685,1.1676,-2.26746,3,KD9ZMJ,-100,8.1875,,,746.9375,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-390,37.1013,-97.44032,384.91,30.32813,-0.5625,-0.14844,-0.27344,,,,,1.31836,0.01953,-1.79382,5,-610.75,31.25,-0.89685,1.1676,-2.26746,3,KD9ZMJ,-100,8.1875,,,745.4375,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-455,37.1013,-97.44032,384.91,30.32813,-0.57422,-0.11328,-0.26562,,,,,1.37036,1.42603,-1.60571,5,-610.75,31.25,-0.89685,1.1676,-2.26746,3,KD9ZMJ,-100,8.1875,,,744.625,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-65,37.1013,-97.44032,384.91,30.31641,-0.61328,-0.14844,-0.21484,,,,,1.31836,0.01953,-1.79382,5,-622,33.625,-0.39893,1.11072,-1.93945,10,KD9ZMJ,-95,8.3125,,,751.3125,0,1.95312,0.9375,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-50-779,37.1013,-97.44032,384.91,30.34766,-0.55469,-0.12109,-0.25,,,,,1.37036,1.42603,-1.60571,5.5,-590.375,31.875,-0.8667,1.17444,-2.32715,3,KD9ZMJ,-100,8.0625,,,738.75,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-842,37.1013,-97.44032,384.91,30.34766,-0.56641,-0.13672,-0.28125,,,,,1.43433,-3.01624,-1.86414,5.5,-590.375,31.875,-0.8667,1.17444,-2.32715,3,KD9ZMJ,-100,8.0625,,,737.75,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-907,37.1013,-97.44032,384.91,30.34766,-0.55859,-0.07813,-0.19141,,,,,1.43433,-3.01624,-1.86414,5.5,-590.375,31.875,-0.8667,1.17444,-2.32715,3,KD9ZMJ,-100,8.0625,,,736.625,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-50-972,37.1013,-97.44032,384.91,30.34766,-0.57812,-0.11328,-0.25781,,,,,1.43433,-3.01624,-1.86414,5.5,-590.375,31.875,-0.8667,1.17444,-2.32715,3,KD9ZMJ,-100,8.0625,,,735.625,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-299,37.1013,-97.44032,384.91,30.34766,-0.53906,-0.15234,-0.22266,,,,,1.33044,0.83679,-1.6781,5.75,-568,31.25,-0.92456,1.15527,-2.18567,3,KD9ZMJ,-98,8.1875,,,730.1875,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-362,37.1013,-97.44032,384.91,30.34766,-0.5625,-0.18359,-0.23828,,,,,1.33044,0.83679,-1.6781,5.75,-568,31.25,-0.92456,1.15527,-2.18567,3,KD9ZMJ,-98,8.1875,,,729.4375,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-427,37.1013,-97.44032,384.91,30.34766,-0.55078,-0.16406,-0.25781,,,,,1.33044,0.83679,-1.6781,5.75,-568,31.25,-0.92456,1.15527,-2.18567,3,KD9ZMJ,-98,8.1875,,,728.125,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-492,37.1013,-97.44032,384.91,30.34766,-0.53125,-0.13281,-0.21484,,,,,1.33044,0.83679,-1.6781,5.75,-568,31.25,-0.92456,1.15527,-2.18567,3,KD9ZMJ,-98,8.1875,,,727.375,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-819,37.10118,-97.4402,384.73001,30.36719,-0.52344,-0.12109,-0.20703,,,,,1.31665,0.53613,-1.69641,6.625,-546.875,30.25,-0.9231,1.14819,-2.13672,3,KD9ZMJ,-97,8.1875,,,722.0625,0,1.95312,0.85937,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-883,37.10118,-97.4402,384.73001,30.36719,-0.51953,-0.09766,-0.15625,,,,,1.31665,0.53613,-1.69641,6.625,-546.875,30.25,-0.9231,1.14819,-2.13672,3,KD9ZMJ,-97,8.1875,,,721.3125,0,1.95312,0.85937,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-51-947,37.10118,-97.4402,384.73001,30.36719,-0.52344,-0.10938,-0.14453,,,,,1.31665,0.53613,-1.69641,6.625,-546.875,30.25,-0.9231,1.14819,-2.13672,3,KD9ZMJ,-97,8.1875,,,720.0625,0,1.95312,0.85937,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-52-12,37.10118,-97.4402,384.73001,30.36719,-0.51172,-0.12109,-0.17578,,,,,1.31665,0.53613,-1.69641,6.625,-546.875,30.25,-0.9231,1.14819,-2.13672,3,KD9ZMJ,-97,8.1875,,,719.3125,0,1.95312,0.85937,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-52-339,37.10118,-97.4402,384.73001,30.37891,-0.5,-0.08203,-0.21484,,,,,1.31311,0.45312,-1.68896,7.625,-531.25,29.625,-0.7804,1.10303,-1.88025,3,KD9ZMJ,-96,8.0625,,,714.5,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-52-402,37.10118,-97.4402,384.73001,30.37891,-0.51172,-0.14063,-0.15625,,,,,1.31311,0.45312,-1.68896,7.625,-531.25,29.625,-0.7804,1.10303,-1.88025,3,KD9ZMJ,-96,8.0625,,,713.6875,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-52-467,37.10118,-97.4402,384.73001,30.37891,-0.48828,-0.10938,-0.19141,,,,,1.31311,0.45312,-1.68896,7.625,-531.25,29.625,-0.7804,1.10303,-1.88025,3,KD9ZMJ,-96,8.0625,,,712.625,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-52-531,37.10118,-97.4402,384.73001,30.37891,-0.47266,-0.08594,-0.25,,,,,1.31311,0.45312,-1.68896,7.625,-531.25,29.625,-0.7804,1.10303,-1.88025,3,KD9ZMJ,-96,8.0625,,,711.8125,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-53-119,37.10118,-97.4402,384.73001,30.39844,-0.48047,-0.07031,-0.17578,,,,,1.31311,0.45312,-1.68896,5.125,-496.625,28.125,-0.85156,1.16602,-2.37561,3,KD9ZMJ,-100,8.125,,,703.5,0,1.95312,0.9375,0,260,0,0,0,0,0,0,0,0,0,0
