timestamp_ms,flap_extension,state_apo
1987835,0.00000,4461.17
1987845,0.00000,4451.52
1987855,0.00000,4451.52
1987875,0.00000,4451.52
1987885,0.00000,4451.52
1987905,0.00000,4441.39
1987915,0.00000,4441.39
1987935,0.00000,4441.39
1987945,0.00000,4431.50
1987955,0.00000,4431.50
1987975,0.00000,4431.50
1987985,0.00000,4431.50
1988005,0.00000,4422.48
1988025,0.00000,4422.48
1988035,0.00000,4422.48
1988045,0.00000,4422.48
1988055,0.00000,4415.00
1988065,0.00000,4415.00
1988085,0.00000,4415.00
1988095,0.00000,4415.00
1988115,0.00000,4408.66
1988135,0.00000,4408.66
1988145,0.00000,4408.66
1988155,0.00000,4403.55
1988175,0.00000,4403.55
1988185,0.00000,4403.55
1988195,0.00000,4403.55
1988205,0.00000,4403.55
1988225,0.00000,4397.47
1988235,0.00000,4397.47
1988245,0.00000,4397.47
1988255,0.00000,4397.47
1988275,0.00000,4394.80
1988295,0.00000,4394.80
1988305,0.00000,4394.80
1988325,0.00000,4391.94
1988335,0.00000,4391.94
1988345,0.00000,4391.94
1988355,0.00000,4391.94
1988375,0.00000,4390.80
1988395,0.00000,4390.80
1988405,0.00000,4390.80
1988425,0.00000,4390.80
1988435,0.00000,4389.17
1988445,0.00000,4389.17
1988455,0.00000,4389.17
1988475,0.00000,4389.17
1988495,0.00000,4386.43
1988505,0.00000,4386.43
1988525,0.00000,4386.43
1988535,0.00000,4383.26
1988545,0.00000,4383.26
1988565,0.00000,4383.26
1988575,0.00000,4383.26
1988595,0.00000,4382.28
1988605,0.00000,4382.28
1988625,0.00000,4382.28
1988635,0.00000,4382.28
1988645,0.00000,4382.28
1988665,0.00000,4382.03
1988675,0.00000,4382.03
1988695,0.00000,4382.03
1988705,0.00000,4384.13
1988715,0.00000,4384.13
1988725,0.00000,4384.13
1988735,0.00000,4384.13
1988745,0.00000,4384.13
1988765,0.00000,4388.46
1988775,0.00000,4388.46
1988795,0.00000,4388.46
1988805,0.00000,4395.60
1988825,0.00000,4395.60
1988835,0.00000,4395.60
1988845,0.00000,4395.60
1988865,0.00000,4410.93
1988875,0.00000,4410.93
1988895,0.00000,4410.93
1988905,0.00000,4410.93
1988925,0.00000,4477.65
1988935,0.00000,4477.65
1988945,0.00000,4477.65
1988965,0.00000,4573.01
1988975,0.00000,4573.01
1988995,0.00000,4573.01
1989005,0.00000,4573.01
1989025,0.00000,4585.29
1989035,0.00000,4585.29
1989045,0.00000,4585.29
1989065,0.00000,4585.29
1989075,0.00000,4585.29
1989095,0.00000,4570.79
1989105,0.00000,4570.79
1989125,0.00000,4570.79
1989135,0.00000,4546.46
1989145,0.00000,4546.46
1989165,0.00000,4546.46
1989175,0.00000,4546.46
1989185,0.00000,4553.29
1989205,0.00000,4553.29
1989215,0.00000,4553.29
1989235,0.00000,4480.79
1989245,0.00000,4480.79
1989265,0.00000,4480.79
1989285,0.00000,4480.79
1989295,0.00000,4424.82
1989315,0.00000,4424.82
1989325,0.00000,4424.82
1989345,0.00000,4399.78
1989365,0.00000,4399.78
1989385,0.00000,4399.78
1989395,0.00000,4388.19
1989415,0.00000,4388.19
1989425,0.00000,4388.19
1989445,0.00000,4388.19
